manufacturercode,manufacturername,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,recordcount,percent,yyyyqqretailereow
9999999999,ALL,2,Dry Grocery,1360,Print At Home,7,Yogurt - Shakes & Drinks,1,Food,1467,0.00002150,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,21,"Spices, Seasonings & Extracts",1,Food,43,0.00000063,201601
9999999999,ALL,2,Dry Grocery,202,FSI,22,Sugar/Sweeteners/Syrups,1,Food,11674,0.00017108,201601
9999999999,ALL,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,4185,0.00006133,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,1329,0.00001948,201601
9999999999,ALL,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,97,0.00000142,201601
9999999999,ALL,2,Dry Grocery,202,FSI,1,Butter & Margarine,1,Food,5,0.00000007,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,3326,0.00004874,201601
9999999999,ALL,2,Dry Grocery,1299,Military,5,Heat & Eat Prepared Foods,1,Food,1475,0.00002162,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Oral Hygiene,1,Food,78,0.00000114,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,129,0.00000189,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Cosmetics,1,Food,16,0.00000023,201601
9999999999,ALL,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,254,0.00000372,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,2,Cosmetics,1,Food,1691,0.00002478,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Coffee Creamers & Hot Chocolate Mix,1,Food,7,0.00000010,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Bread Products,1,Food,1941,0.00002845,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,1216,0.00001782,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Clothing & Undergarments,1,Food,1376,0.00002017,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Meal & Side Dish Mixes & Kits,1,Food,245,0.00000359,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,4,Fragrances & Gift Sets,1,Food,21653,0.00031732,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,87,0.00000127,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,627,0.00000919,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,10042,0.00014716,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,6,0.00000009,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,142,0.00000208,201601
9999999999,ALL,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,34,0.00000050,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,19,0.00000028,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,542,0.00000794,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,41,0.00000060,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,84,0.00000123,201601
9999999999,ALL,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,3635,0.00005327,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,90,0.00000132,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,138,0.00000202,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,14,Pesticides,1,Food,17,0.00000025,201601
9999999999,ALL,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,2220,0.00003253,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,654,0.00000958,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Bread Products,1,Food,38,0.00000056,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,449,0.00000658,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,764,0.00001120,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Milk,1,Food,18,0.00000026,201601
9999999999,ALL,2,Dry Grocery,202,FSI,5,Clothing & Undergarments,1,Food,6,0.00000009,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,22,Trash Bags,1,Food,67,0.00000098,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,15,0.00000022,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,4,Fragrances & Gift Sets,1,Food,1157,0.00001696,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,67,0.00000098,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Desserts & Whipped Cream Tub,1,Food,80,0.00000117,201601
9999999999,ALL,2,Dry Grocery,1299,Military,4,Prescription Medications & Devices,1,Food,39,0.00000057,201601
9999999999,ALL,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,9085,0.00013314,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,17,0.00000025,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meat/Poultry/Seafood,1,Food,2000,0.00002931,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,7,Ice Cream & Frozen Yogurt,1,Food,89,0.00000130,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Butter & Margarine,1,Food,66,0.00000097,201601
9999999999,ALL,2,Dry Grocery,202,FSI,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,45,0.00000066,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,27,0.00000040,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,31,0.00000045,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,10,Fruit - Dried & Canned,1,Food,82,0.00000120,201601
9999999999,ALL,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,96,0.00000141,201601
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,1123,0.00001646,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,1284,0.00001882,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,7,Heat & Eat Prepared Foods,1,Food,286,0.00000419,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Kitchen Items & Appliances,1,Food,108,0.00000158,201601
9999999999,ALL,2,Dry Grocery,202,FSI,10,Shaving Supplies,1,Food,27,0.00000040,201601
9999999999,ALL,2,Dry Grocery,202,FSI,4,Fruit,1,Food,807,0.00001183,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,16,Photo & Computer Supplies,1,Food,1475,0.00002162,201601
9999999999,ALL,2,Dry Grocery,202,FSI,1,Butter & Margarine,1,Food,10757,0.00015764,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Meal & Side Dish Mixes & Kits,1,Food,204,0.00000299,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,11956,0.00017521,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Baby Hygiene,1,Food,166,0.00000243,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,6655,0.00009753,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,1979,0.00002900,201601
9999999999,ALL,2,Dry Grocery,1299,Military,10,Ready to Eat Fruits & Salads,1,Food,6,0.00000009,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Coffee & Tea,1,Food,24,0.00000035,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,21,"Spices, Seasonings & Extracts",1,Food,29,0.00000042,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,169,0.00000248,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,5,Grooming Accessories & Cosmetic Applicators,1,Food,37,0.00000054,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Meal & Side Dish Mixes & Kits,1,Food,432,0.00000633,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,838,0.00001228,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,612,0.00000897,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,51,0.00000075,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,22,Trash Bags,1,Food,1174,0.00001720,201601
9999999999,ALL,2,Dry Grocery,202,FSI,2,Coffee & Tea,1,Food,2,0.00000003,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,65,0.00000095,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,188,0.00000276,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,1994,0.00002922,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Baby Hygiene,1,Food,13181,0.00019317,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,3,Medical Test Kits & Devices,1,Food,932,0.00001366,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,142,0.00000208,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,269,0.00000394,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Clothing & Undergarments,1,Food,2761,0.00004046,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,974,0.00001427,201601
9999999999,ALL,2,Dry Grocery,1299,Military,4,Prescription Medications & Devices,1,Food,15,0.00000022,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,22,Trash Bags,1,Food,105,0.00000154,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,3,Desserts & Whipped Cream Tub,1,Food,3165,0.00004638,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,189,0.00000277,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Baking Mixes/Ingredients/Supplies,1,Food,3,0.00000004,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Air Fresheners & Candles,1,Food,68,0.00000100,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,1209,0.00001772,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Skin Creams & Lotions/Facial Cleansers,1,Food,5871,0.00008604,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,680,0.00000997,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Butter & Margarine,1,Food,2403,0.00003522,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,178,0.00000261,201601
9999999999,ALL,2,Dry Grocery,202,FSI,4,Juice,1,Food,11838,0.00017348,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,87,0.00000127,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,41,0.00000060,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Clothing & Undergarments,1,Food,1862,0.00002729,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Condiments/Dips/Gravies/Sauces,1,Food,207,0.00000303,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,20,0.00000029,201601
9999999999,ALL,2,Dry Grocery,202,FSI,10,Household Maintenance Products,1,Food,17,0.00000025,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Bread Products,1,Food,464,0.00000680,201601
9999999999,ALL,2,Dry Grocery,1299,Military,4,Prescription Medications & Devices,1,Food,17853,0.00026163,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Meal & Side Dish Mixes & Kits,1,Food,3254,0.00004769,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,880,0.00001290,201601
9999999999,ALL,2,Dry Grocery,202,FSI,2,Cheese,1,Food,45,0.00000066,201601
9999999999,ALL,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,147,0.00000215,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,194,0.00000284,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,30,0.00000044,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Oral Hygiene,1,Food,8328,0.00012205,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,994,0.00001457,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Cosmetics,1,Food,15,0.00000022,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Meat/Poultry/Seafood,1,Food,250,0.00000366,201601
9999999999,ALL,2,Dry Grocery,202,FSI,23,Vegetables - Canned & Dried,1,Food,10784,0.00015804,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,168,0.00000246,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Meat/Poultry/Seafood,1,Food,1740,0.00002550,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,1346,0.00001973,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Meat/Poultry/Seafood,1,Food,408,0.00000598,201601
9999999999,ALL,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,126,0.00000185,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Books & Magazines,1,Food,74,0.00000108,201601
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,16,0.00000023,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Air Fresheners & Candles,1,Food,1,0.00000001,201601
9999999999,ALL,2,Dry Grocery,202,FSI,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,1278,0.00001873,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Condiments/Dips/Gravies/Sauces,1,Food,36,0.00000053,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Bread Products,1,Food,1479,0.00002167,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,101,0.00000148,201601
9999999999,ALL,2,Dry Grocery,202,FSI,22,Sugar/Sweeteners/Syrups,1,Food,148,0.00000217,201601
9999999999,ALL,2,Dry Grocery,202,FSI,3,Bread & Baked Goods - Shelf Stable,1,Food,4764,0.00006982,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,2094,0.00003069,201601
9999999999,ALL,2,Dry Grocery,202,FSI,3,Medical Test Kits & Devices,1,Food,160,0.00000234,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Condiments/Dips/Gravies/Sauces,1,Food,4,0.00000006,201601
9999999999,ALL,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,768,0.00001125,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meal & Side Dish Mixes & Kits,1,Food,21,0.00000031,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,14,Pesticides,1,Food,7,0.00000010,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Baby Hygiene,1,Food,4891,0.00007168,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Condiments/Dips/Gravies/Sauces,1,Food,405,0.00000594,201601
9999999999,ALL,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,43,0.00000063,201601
9999999999,ALL,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,35,0.00000051,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,36,0.00000053,201601
9999999999,ALL,2,Dry Grocery,202,FSI,3,Medical Test Kits & Devices,1,Food,39,0.00000057,201601
9999999999,ALL,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,1135,0.00001663,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Air Fresheners & Candles,1,Food,230,0.00000337,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meat/Poultry/Seafood,1,Food,7,0.00000010,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,13,0.00000019,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Milk,1,Food,23,0.00000034,201601
9999999999,ALL,2,Dry Grocery,202,FSI,3,Deodorant,1,Food,1251,0.00001833,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,1548,0.00002269,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Vegetables,1,Food,15,0.00000022,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,422,0.00000618,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,1017,0.00001490,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,14,Meat & Seafood - Canned,1,Food,52,0.00000076,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Health Aids & Remedies,1,Food,24489,0.00035888,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Heat & Eat Prepared Foods,1,Food,114,0.00000167,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,155,0.00000227,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,1956,0.00002866,201601
9999999999,ALL,2,Dry Grocery,1299,Military,5,Eggs,1,Food,14,0.00000021,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Skin Creams & Lotions/Facial Cleansers,1,Food,8,0.00000012,201601
9999999999,ALL,2,Dry Grocery,202,FSI,2,Automotive,1,Food,2858,0.00004188,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,148,0.00000217,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,12990,0.00019037,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Clothing & Undergarments,1,Food,629,0.00000922,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,281,0.00000412,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,14,Meat & Seafood - Canned,1,Food,501,0.00000734,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,71,0.00000104,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,35,0.00000051,201601
9999999999,ALL,2,Dry Grocery,202,FSI,1,Air Fresheners & Candles,1,Food,589,0.00000863,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Books & Magazines,1,Food,77,0.00000113,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,263,0.00000385,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,53,0.00000078,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,7,0.00000010,201601
9999999999,ALL,2,Dry Grocery,202,FSI,3,Bread & Baked Goods - Shelf Stable,1,Food,2115,0.00003099,201601
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,44,0.00000064,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,First Aid,1,Food,15,0.00000022,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,105,0.00000154,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,10,0.00000015,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Baby Hygiene,1,Food,355,0.00000520,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,398,0.00000583,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,915,0.00001341,201601
9999999999,ALL,2,Dry Grocery,202,FSI,10,Household Maintenance Products,1,Food,66,0.00000097,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,228,0.00000334,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,3000,0.00004396,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Desserts,1,Food,226,0.00000331,201601
9999999999,ALL,2,Dry Grocery,202,FSI,9,Vegetables,1,Food,2464,0.00003611,201601
9999999999,ALL,2,Dry Grocery,202,FSI,23,Vegetables - Canned & Dried,1,Food,59,0.00000086,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,0.00000003,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,1758,0.00002576,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Heat & Eat Prepared Foods,1,Food,1959,0.00002871,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,186,0.00000273,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,28,0.00000041,201601
9999999999,ALL,2,Dry Grocery,202,FSI,2,Cheese,1,Food,652,0.00000955,201601
9999999999,ALL,2,Dry Grocery,202,FSI,10,Ready to Eat Fruits & Salads,1,Food,3022,0.00004429,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,1216,0.00001782,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Desserts,1,Food,330,0.00000484,201601
9999999999,ALL,2,Dry Grocery,1299,Military,4,Fragrances & Gift Sets,1,Food,21,0.00000031,201601
9999999999,ALL,2,Dry Grocery,202,FSI,5,Milk,1,Food,6372,0.00009338,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,2,Breakfast Foods,1,Food,23488,0.00034421,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,3,Deodorant,1,Food,9,0.00000013,201601
9999999999,ALL,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,3095,0.00004536,201601
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,12919,0.00018933,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,85,0.00000125,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,326,0.00000478,201601
9999999999,ALL,2,Dry Grocery,1299,Military,10,Household Maintenance Products,1,Food,61,0.00000089,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Air Fresheners & Candles,1,Food,7,0.00000010,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,7,Chips/Pretzels/Popcorn,1,Food,117,0.00000171,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Meat/Poultry/Seafood,1,Food,414,0.00000607,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,2411,0.00003533,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,11722,0.00017178,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,310,0.00000454,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Skin Creams & Lotions/Facial Cleansers,1,Food,1693,0.00002481,201601
9999999999,ALL,2,Dry Grocery,1299,Military,2,Cheese,1,Food,70,0.00000103,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,4,Fragrances & Gift Sets,1,Food,232,0.00000340,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Household Cleaners & Supplies,1,Food,288,0.00000422,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Breakfast Foods,1,Food,1,0.00000001,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,5,Clothing & Undergarments,1,Food,20,0.00000029,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,449,0.00000658,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,404,0.00000592,201601
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meal & Side Dish Mixes & Kits,1,Food,50,0.00000073,201601
9999999999,ALL,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,12,0.00000018,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,12,0.00000018,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,133,0.00000195,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Baby Food,1,Food,3,0.00000004,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,42,0.00000062,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Butter & Margarine,1,Food,22,0.00000032,201601
9999999999,ALL,2,Dry Grocery,1360,Print At Home,4,Dough Products,1,Food,394,0.00000577,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,First Aid,1,Food,11,0.00000016,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,80,0.00000117,201601
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,66,0.00000097,201601
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Cheese,1,Food,2,0.00000003,201601
